12.02.2020;Mittwoch;bertha-von-suttner-strasse;;12.02.2020;12;02;"echo bertha-von-suttner-strasse; >>02-12.txt";;
12.02.2020;Mittwoch;lycker strasse;;12.02.2020;12;02;"echo lycker strasse; >>02-12.txt";;
12.02.2020;Mittwoch;hirschgrabenweg;;12.02.2020;12;02;"echo hirschgrabenweg; >>02-12.txt";;
12.02.2020;Mittwoch;stolper strasse;;12.02.2020;12;02;"echo stolper strasse; >>02-12.txt";;
12.02.2020;Mittwoch;stutenseer allee;;12.02.2020;12;02;"echo stutenseer allee; >>02-12.txt";;
14.02.2020;Freitag;im eichbaeumle;;14.02.2020;14;02;"echo im eichbaeumle; >>02-14.txt";;
14.02.2020;Freitag;wehlauer strasse;;14.02.2020;14;02;"echo wehlauer strasse; >>02-14.txt";;
14.02.2020;Freitag;koenigsberger strasse 1-37z;;14.02.2020;14;02;"echo koenigsberger strasse 1-37z; >>02-14.txt";;
14.02.2020;Freitag;koenigsberger strasse 39-ende;;14.02.2020;14;02;"echo koenigsberger strasse 39-ende; >>02-14.txt";;
14.02.2020;Freitag;koenigsberger strasse 0-ende;;14.02.2020;14;02;"echo koenigsberger strasse 0-ende; >>02-14.txt";;
14.02.2020;Freitag;koesliner strasse;;14.02.2020;14;02;"echo koesliner strasse; >>02-14.txt";;
18.02.2020;Dienstag;schneidemuehler strasse;;18.02.2020;18;02;"echo schneidemuehler strasse; >>02-18.txt";;
18.02.2020;Dienstag;pillauer strasse;;18.02.2020;18;02;"echo pillauer strasse; >>02-18.txt";;
18.02.2020;Dienstag;insterburger strasse;;18.02.2020;18;02;"echo insterburger strasse; >>02-18.txt";;
18.02.2020;Dienstag;kuestriner strasse;;18.02.2020;18;02;"echo kuestriner strasse; >>02-18.txt";;
20.02.2020;Donnerstag;neisser strasse 1-ende;;20.02.2020;20;02;"echo neisser strasse 1-ende; >>02-20.txt";;
20.02.2020;Donnerstag;neisser strasse 0-4z;;20.02.2020;20;02;"echo neisser strasse 0-4z; >>02-20.txt";;
20.02.2020;Donnerstag;neisser strasse 6;;20.02.2020;20;02;"echo neisser strasse 6; >>02-20.txt";;
20.02.2020;Donnerstag;neisser strasse 6a-ende;;20.02.2020;20;02;"echo neisser strasse 6a-ende; >>02-20.txt";;
20.02.2020;Donnerstag;lauenburger strasse;;20.02.2020;20;02;"echo lauenburger strasse; >>02-20.txt";;
20.02.2020;Donnerstag;glogauer strasse 1-ende;;20.02.2020;20;02;"echo glogauer strasse 1-ende; >>02-20.txt";;
20.02.2020;Donnerstag;glogauer strasse 0-20z;;20.02.2020;20;02;"echo glogauer strasse 0-20z; >>02-20.txt";;
20.02.2020;Donnerstag;glogauer strasse 22-ende;;20.02.2020;20;02;"echo glogauer strasse 22-ende; >>02-20.txt";;
20.02.2020;Donnerstag;friedlander strasse;;20.02.2020;20;02;"echo friedlander strasse; >>02-20.txt";;
20.02.2020;Donnerstag;loetzener strasse;;20.02.2020;20;02;"echo loetzener strasse; >>02-20.txt";;
20.02.2020;Donnerstag;braunsberger strasse;;20.02.2020;20;02;"echo braunsberger strasse; >>02-20.txt";;
20.02.2020;Donnerstag;kolberger strasse 1-ende;;20.02.2020;20;02;"echo kolberger strasse 1-ende; >>02-20.txt";;
20.02.2020;Donnerstag;kolberger strasse 0-14z;;20.02.2020;20;02;"echo kolberger strasse 0-14z; >>02-20.txt";;
20.02.2020;Donnerstag;kolberger strasse 16-ende;;20.02.2020;20;02;"echo kolberger strasse 16-ende; >>02-20.txt";;
26.02.2020;Mittwoch;dessauer strasse;;26.02.2020;26;02;"echo dessauer strasse; >>02-26.txt";;
26.02.2020;Mittwoch;naumburger strasse;;26.02.2020;26;02;"echo naumburger strasse; >>02-26.txt";;
26.02.2020;Mittwoch;magdeburger strasse;;26.02.2020;26;02;"echo magdeburger strasse; >>02-26.txt";;
26.02.2020;Mittwoch;jenaer strasse;;26.02.2020;26;02;"echo jenaer strasse; >>02-26.txt";;
26.02.2020;Mittwoch;hallesche allee;;26.02.2020;26;02;"echo hallesche allee; >>02-26.txt";;
26.02.2020;Mittwoch;dessauer strasse;;26.02.2020;26;02;"echo dessauer strasse; >>02-26.txt";;
26.02.2020;Mittwoch;zwickauer strasse;;26.02.2020;26;02;"echo zwickauer strasse; >>02-26.txt";;
26.02.2020;Mittwoch;leipziger allee;;26.02.2020;26;02;"echo leipziger allee; >>02-26.txt";;
26.02.2020;Mittwoch;dresdener strasse;;26.02.2020;26;02;"echo dresdener strasse; >>02-26.txt";;
26.02.2020;Mittwoch;geroldsaeckerweg;;26.02.2020;26;02;"echo geroldsaeckerweg; >>02-26.txt";;
26.02.2020;Mittwoch;an der feldshuette;;26.02.2020;26;02;"echo an der feldshuette; >>02-26.txt";;
26.02.2020;Mittwoch;eisenacher strasse;;26.02.2020;26;02;"echo eisenacher strasse; >>02-26.txt";;
26.02.2020;Mittwoch;weimarer strasse;;26.02.2020;26;02;"echo weimarer strasse; >>02-26.txt";;
26.02.2020;Mittwoch;meissener strasse;;26.02.2020;26;02;"echo meissener strasse; >>02-26.txt";;
26.02.2020;Mittwoch;gothaer strasse;;26.02.2020;26;02;"echo gothaer strasse; >>02-26.txt";;
26.02.2020;Mittwoch;erfurter strasse;;26.02.2020;26;02;"echo erfurter strasse; >>02-26.txt";;
26.02.2020;Mittwoch;beuthener strasse 1-ende;;26.02.2020;26;02;"echo beuthener strasse 1-ende; >>02-26.txt";;
26.02.2020;Mittwoch;beuthener strasse 0-28z;;26.02.2020;26;02;"echo beuthener strasse 0-28z; >>02-26.txt";;
26.02.2020;Mittwoch;beuthener strasse 30-ende;;26.02.2020;26;02;"echo beuthener strasse 30-ende; >>02-26.txt";;
26.02.2020;Mittwoch;wittenberger strasse;;26.02.2020;26;02;"echo wittenberger strasse; >>02-26.txt";;
28.02.2020;Freitag;waldenburger strasse;;28.02.2020;28;02;"echo waldenburger strasse; >>02-28.txt";;
28.02.2020;Freitag;oppelner strasse;;28.02.2020;28;02;"echo oppelner strasse; >>02-28.txt";;
28.02.2020;Freitag;tilsiter strasse;;28.02.2020;28;02;"echo tilsiter strasse; >>02-28.txt";;
28.02.2020;Freitag;allensteiner strasse;;28.02.2020;28;02;"echo allensteiner strasse; >>02-28.txt";;
28.02.2020;Freitag;am faecherbad;;28.02.2020;28;02;"echo am faecherbad; >>02-28.txt";;
28.02.2020;Freitag;am sportpark 1-1z;;28.02.2020;28;02;"echo am sportpark 1-1z; >>02-28.txt";;
28.02.2020;Freitag;am sportpark 3-ende;;28.02.2020;28;02;"echo am sportpark 3-ende; >>02-28.txt";;
28.02.2020;Freitag;am sportpark 0-ende;;28.02.2020;28;02;"echo am sportpark 0-ende; >>02-28.txt";;
28.02.2020;Freitag;glatzer strasse;;28.02.2020;28;02;"echo glatzer strasse; >>02-28.txt";;
28.02.2020;Freitag;gleiwitzer strasse;;28.02.2020;28;02;"echo gleiwitzer strasse; >>02-28.txt";;
28.02.2020;Freitag;liegnitzer strasse;;28.02.2020;28;02;"echo liegnitzer strasse; >>02-28.txt";;
28.02.2020;Freitag;schweidnitzer strasse;;28.02.2020;28;02;"echo schweidnitzer strasse; >>02-28.txt";;
28.02.2020;Freitag;gruenberger strasse;;28.02.2020;28;02;"echo gruenberger strasse; >>02-28.txt";;
28.02.2020;Freitag;hirschberger strasse;;28.02.2020;28;02;"echo hirschberger strasse; >>02-28.txt";;
28.02.2020;Freitag;breslauer strasse 1-35;;28.02.2020;28;02;"echo breslauer strasse 1-35; >>02-28.txt";;
28.02.2020;Freitag;breslauer strasse 35a-ende;;28.02.2020;28;02;"echo breslauer strasse 35a-ende; >>02-28.txt";;
28.02.2020;Freitag;breslauer strasse 0-36;;28.02.2020;28;02;"echo breslauer strasse 0-36; >>02-28.txt";;
28.02.2020;Freitag;breslauer strasse 36a-46z;;28.02.2020;28;02;"echo breslauer strasse 36a-46z; >>02-28.txt";;
28.02.2020;Freitag;breslauer strasse 48-ende;;28.02.2020;28;02;"echo breslauer strasse 48-ende; >>02-28.txt";;
28.02.2020;Freitag;brieger strasse;;28.02.2020;28;02;"echo brieger strasse; >>02-28.txt";;
28.02.2020;Freitag;stettiner strasse;;28.02.2020;28;02;"echo stettiner strasse; >>02-28.txt";;
03.03.2020;Dienstag;waldeckstrasse 1-7z;;03.03.2020;03;03;"echo waldeckstrasse 1-7z; >>03-03.txt";;
03.03.2020;Dienstag;waldeckstrasse 9-ende;;03.03.2020;03;03;"echo waldeckstrasse 9-ende; >>03-03.txt";;
03.03.2020;Dienstag;waldeckstrasse 0-4z;;03.03.2020;03;03;"echo waldeckstrasse 0-4z; >>03-03.txt";;
03.03.2020;Dienstag;waldeckstrasse 6-ende;;03.03.2020;03;03;"echo waldeckstrasse 6-ende; >>03-03.txt";;
03.03.2020;Dienstag;parzivalstrasse;;03.03.2020;03;03;"echo parzivalstrasse; >>03-03.txt";;
03.03.2020;Dienstag;jaegerhausstrasse;;03.03.2020;03;03;"echo jaegerhausstrasse; >>03-03.txt";;
03.03.2020;Dienstag;hagdornstrasse;;03.03.2020;03;03;"echo hagdornstrasse; >>03-03.txt";;
03.03.2020;Dienstag;neubrunnenstrasse;;03.03.2020;03;03;"echo neubrunnenstrasse; >>03-03.txt";;
03.03.2020;Dienstag;neuheckstrasse;;03.03.2020;03;03;"echo neuheckstrasse; >>03-03.txt";;
03.03.2020;Dienstag;gerhardtstrasse;;03.03.2020;03;03;"echo gerhardtstrasse; >>03-03.txt";;
03.03.2020;Dienstag;geroldstrasse;;03.03.2020;03;03;"echo geroldstrasse; >>03-03.txt";;
03.03.2020;Dienstag;an der bahn;;03.03.2020;03;03;"echo an der bahn; >>03-03.txt";;
03.03.2020;Dienstag;gondelsheimer strasse;;03.03.2020;03;03;"echo gondelsheimer strasse; >>03-03.txt";;
03.03.2020;Dienstag;karlsruher strasse 1-41z;;03.03.2020;03;03;"echo karlsruher strasse 1-41z; >>03-03.txt";;
03.03.2020;Dienstag;karlsruher strasse 43-67z;;03.03.2020;03;03;"echo karlsruher strasse 43-67z; >>03-03.txt";;
03.03.2020;Dienstag;karlsruher strasse 69-ende;;03.03.2020;03;03;"echo karlsruher strasse 69-ende; >>03-03.txt";;
03.03.2020;Dienstag;karlsruher strasse 0-58z;;03.03.2020;03;03;"echo karlsruher strasse 0-58z; >>03-03.txt";;
03.03.2020;Dienstag;karlsruher strasse 60-60z;;03.03.2020;03;03;"echo karlsruher strasse 60-60z; >>03-03.txt";;
03.03.2020;Dienstag;gustav-heinemann-allee;;03.03.2020;03;03;"echo gustav-heinemann-allee; >>03-03.txt";;
03.03.2020;Dienstag;karlsruher strasse 62-64z;;03.03.2020;03;03;"echo karlsruher strasse 62-64z; >>03-03.txt";;
03.03.2020;Dienstag;karlsruher strasse 66-78z;;03.03.2020;03;03;"echo karlsruher strasse 66-78z; >>03-03.txt";;
03.03.2020;Dienstag;karlsruher strasse 80-80z;;03.03.2020;03;03;"echo karlsruher strasse 80-80z; >>03-03.txt";;
03.03.2020;Dienstag;karlsruher strasse 82-ende;;03.03.2020;03;03;"echo karlsruher strasse 82-ende; >>03-03.txt";;
03.03.2020;Dienstag;hirschaeckerstrasse;;03.03.2020;03;03;"echo hirschaeckerstrasse; >>03-03.txt";;
03.03.2020;Dienstag;hofaeckerstrasse;;03.03.2020;03;03;"echo hofaeckerstrasse; >>03-03.txt";;
05.03.2020;Donnerstag;oberdorfstrasse;;05.03.2020;05;03;"echo oberdorfstrasse; >>03-05.txt";;
05.03.2020;Donnerstag;vokkenaustrasse;;05.03.2020;05;03;"echo vokkenaustrasse; >>03-05.txt";;
05.03.2020;Donnerstag;schaeferstrasse;;05.03.2020;05;03;"echo schaeferstrasse; >>03-05.txt";;
05.03.2020;Donnerstag;im breiten wasen;;05.03.2020;05;03;"echo im breiten wasen; >>03-05.txt";;
05.03.2020;Donnerstag;julius-bender-strasse;;05.03.2020;05;03;"echo julius-bender-strasse; >>03-05.txt";;
05.03.2020;Donnerstag;junkersstrasse;;05.03.2020;05;03;"echo junkersstrasse; >>03-05.txt";;
05.03.2020;Donnerstag;am heegwald;;05.03.2020;05;03;"echo am heegwald; >>03-05.txt";;
05.03.2020;Donnerstag;am kirchensaemle;;05.03.2020;05;03;"echo am kirchensaemle; >>03-05.txt";;
05.03.2020;Donnerstag;am storrenacker;;05.03.2020;05;03;"echo am storrenacker; >>03-05.txt";;
05.03.2020;Donnerstag;weglangstrasse;;05.03.2020;05;03;"echo weglangstrasse; >>03-05.txt";;
05.03.2020;Donnerstag;an der alten bach;;05.03.2020;05;03;"echo an der alten bach; >>03-05.txt";;
05.03.2020;Donnerstag;an der tagweide;;05.03.2020;05;03;"echo an der tagweide; >>03-05.txt";;
05.03.2020;Donnerstag;pfizerstrasse;;05.03.2020;05;03;"echo pfizerstrasse; >>03-05.txt";;
05.03.2020;Donnerstag;auf der breit;;05.03.2020;05;03;"echo auf der breit; >>03-05.txt";;
05.03.2020;Donnerstag;franz-schnabel-strasse;;05.03.2020;05;03;"echo franz-schnabel-strasse; >>03-05.txt";;
05.03.2020;Donnerstag;printzstrasse;;05.03.2020;05;03;"echo printzstrasse; >>03-05.txt";;
05.03.2020;Donnerstag;herdweg;;05.03.2020;05;03;"echo herdweg; >>03-05.txt";;
05.03.2020;Donnerstag;schwetzinger strasse 1-115z;;05.03.2020;05;03;"echo schwetzinger strasse 1-115z; >>03-05.txt";;
05.03.2020;Donnerstag;schwetzinger strasse 117-ende;;05.03.2020;05;03;"echo schwetzinger strasse 117-ende; >>03-05.txt";;
05.03.2020;Donnerstag;schwetzinger strasse 0-ende;;05.03.2020;05;03;"echo schwetzinger strasse 0-ende; >>03-05.txt";;
05.03.2020;Donnerstag;ruschgraben 1-83z;;05.03.2020;05;03;"echo ruschgraben 1-83z; >>03-05.txt";;
05.03.2020;Donnerstag;ruschgraben 85-131z;;05.03.2020;05;03;"echo ruschgraben 85-131z; >>03-05.txt";;
05.03.2020;Donnerstag;bruchsaler strasse;;05.03.2020;05;03;"echo bruchsaler strasse; >>03-05.txt";;
05.03.2020;Donnerstag;ruschgraben 133-ende;;05.03.2020;05;03;"echo ruschgraben 133-ende; >>03-05.txt";;
05.03.2020;Donnerstag;ruschgraben 0-58z;;05.03.2020;05;03;"echo ruschgraben 0-58z; >>03-05.txt";;
05.03.2020;Donnerstag;ruschgraben 60-88z;;05.03.2020;05;03;"echo ruschgraben 60-88z; >>03-05.txt";;
05.03.2020;Donnerstag;ruschgraben 90-ende;;05.03.2020;05;03;"echo ruschgraben 90-ende; >>03-05.txt";;
05.03.2020;Donnerstag;brueckenstrasse;;05.03.2020;05;03;"echo brueckenstrasse; >>03-05.txt";;
05.03.2020;Donnerstag;stueckelaeckerstrasse;;05.03.2020;05;03;"echo stueckelaeckerstrasse; >>03-05.txt";;
09.03.2020;Montag;jagdstrasse;;09.03.2020;09;03;"echo jagdstrasse; >>03-09.txt";;
09.03.2020;Montag;finkenschlagweg;;09.03.2020;09;03;"echo finkenschlagweg; >>03-09.txt";;
09.03.2020;Montag;drosselsangweg;;09.03.2020;09;03;"echo drosselsangweg; >>03-09.txt";;
09.03.2020;Montag;rintheimer hauptstrasse;;09.03.2020;09;03;"echo rintheimer hauptstrasse; >>03-09.txt";;
09.03.2020;Montag;rintheimer querallee 1-ende;;09.03.2020;09;03;"echo rintheimer querallee 1-ende; >>03-09.txt";;
09.03.2020;Montag;rintheimer querallee 4-ende;;09.03.2020;09;03;"echo rintheimer querallee 4-ende; >>03-09.txt";;
09.03.2020;Montag;rintheimer querallee 0-2z;;09.03.2020;09;03;"echo rintheimer querallee 0-2z; >>03-09.txt";;
09.03.2020;Montag;ernststrasse;;09.03.2020;09;03;"echo ernststrasse; >>03-09.txt";;
09.03.2020;Montag;mosbacher strasse;;09.03.2020;09;03;"echo mosbacher strasse; >>03-09.txt";;
09.03.2020;Montag;hirtenweg 1-21z;;09.03.2020;09;03;"echo hirtenweg 1-21z; >>03-09.txt";;
09.03.2020;Montag;hirtenweg 23-ende;;09.03.2020;09;03;"echo hirtenweg 23-ende; >>03-09.txt";;
09.03.2020;Montag;hirtenweg 0-4z;;09.03.2020;09;03;"echo hirtenweg 0-4z; >>03-09.txt";;
09.03.2020;Montag;hirtenweg 6-18;;09.03.2020;09;03;"echo hirtenweg 6-18; >>03-09.txt";;
09.03.2020;Montag;hirtenweg 18a-32z;;09.03.2020;09;03;"echo hirtenweg 18a-32z; >>03-09.txt";;
09.03.2020;Montag;hirtenweg 34-ende;;09.03.2020;09;03;"echo hirtenweg 34-ende; >>03-09.txt";;
09.03.2020;Montag;huttenstrasse;;09.03.2020;09;03;"echo huttenstrasse; >>03-09.txt";;
11.03.2020;Mittwoch;haid-und-neu-strasse 81-91z;;11.03.2020;11;03;"echo haid-und-neu-strasse 81-91z; >>03-11.txt";;
11.03.2020;Mittwoch;haid-und-neu-strasse 1-31z;;11.03.2020;11;03;"echo haid-und-neu-strasse 1-31z; >>03-11.txt";;
11.03.2020;Mittwoch;haid-und-neu-strasse 33-41z;;11.03.2020;11;03;"echo haid-und-neu-strasse 33-41z; >>03-11.txt";;
11.03.2020;Mittwoch;haid-und-neu-strasse 43-79z;;11.03.2020;11;03;"echo haid-und-neu-strasse 43-79z; >>03-11.txt";;
11.03.2020;Mittwoch;haid-und-neu-strasse 0-30z;;11.03.2020;11;03;"echo haid-und-neu-strasse 0-30z; >>03-11.txt";;
11.03.2020;Mittwoch;haid-und-neu-strasse 32-36z;;11.03.2020;11;03;"echo haid-und-neu-strasse 32-36z; >>03-11.txt";;
11.03.2020;Mittwoch;ada-lovelace-strasse;;11.03.2020;11;03;"echo ada-lovelace-strasse; >>03-11.txt";;
11.03.2020;Mittwoch;haid-und-neu-strasse 38-ende;;11.03.2020;11;03;"echo haid-und-neu-strasse 38-ende; >>03-11.txt";;
11.03.2020;Mittwoch;haid-und-neu-strasse 93-ende;;11.03.2020;11;03;"echo haid-und-neu-strasse 93-ende; >>03-11.txt";;
11.03.2020;Mittwoch;cas-weg;;11.03.2020;11;03;"echo cas-weg; >>03-11.txt";;
11.03.2020;Mittwoch;albert-nestler-strasse;;11.03.2020;11;03;"echo albert-nestler-strasse; >>03-11.txt";;
11.03.2020;Mittwoch;forststrasse 1-45z;;11.03.2020;11;03;"echo forststrasse 1-45z; >>03-11.txt";;
11.03.2020;Mittwoch;forststrasse 47-ende;;11.03.2020;11;03;"echo forststrasse 47-ende; >>03-11.txt";;
11.03.2020;Mittwoch;forststrasse 0-48z;;11.03.2020;11;03;"echo forststrasse 0-48z; >>03-11.txt";;
11.03.2020;Mittwoch;forststrasse 50-ende;;11.03.2020;11;03;"echo forststrasse 50-ende; >>03-11.txt";;
11.03.2020;Mittwoch;im vogelsand;;11.03.2020;11;03;"echo im vogelsand; >>03-11.txt";;
11.03.2020;Mittwoch;emil-frommel-strasse;;11.03.2020;11;03;"echo emil-frommel-strasse; >>03-11.txt";;
11.03.2020;Mittwoch;emmy-noether-strasse;;11.03.2020;11;03;"echo emmy-noether-strasse; >>03-11.txt";;
11.03.2020;Mittwoch;karl-wilhelm-platz;;11.03.2020;11;03;"echo karl-wilhelm-platz; >>03-11.txt";;
11.03.2020;Mittwoch;wilhelm-schickard-strasse;;11.03.2020;11;03;"echo wilhelm-schickard-strasse; >>03-11.txt";;
11.03.2020;Mittwoch;karl-wilhelm-strasse;;11.03.2020;11;03;"echo karl-wilhelm-strasse; >>03-11.txt";;
11.03.2020;Mittwoch;stumpfstrasse;;11.03.2020;11;03;"echo stumpfstrasse; >>03-11.txt";;
11.03.2020;Mittwoch;konrad-zuse-strasse;;11.03.2020;11;03;"echo konrad-zuse-strasse; >>03-11.txt";;
13.03.2020;Freitag;mannheimer strasse 1-43;;13.03.2020;13;03;"echo mannheimer strasse 1-43; >>03-13.txt";;
13.03.2020;Freitag;mannheimer strasse 43a-49z;;13.03.2020;13;03;"echo mannheimer strasse 43a-49z; >>03-13.txt";;
13.03.2020;Freitag;mannheimer strasse 51-ende;;13.03.2020;13;03;"echo mannheimer strasse 51-ende; >>03-13.txt";;
13.03.2020;Freitag;mannheimer strasse 0-62z;;13.03.2020;13;03;"echo mannheimer strasse 0-62z; >>03-13.txt";;
13.03.2020;Freitag;mannheimer strasse 64-ende;;13.03.2020;13;03;"echo mannheimer strasse 64-ende; >>03-13.txt";;
13.03.2020;Freitag;heilbronner strasse;;13.03.2020;13;03;"echo heilbronner strasse; >>03-13.txt";;
13.03.2020;Freitag;eppinger strasse;;13.03.2020;13;03;"echo eppinger strasse; >>03-13.txt";;
13.03.2020;Freitag;sinsheimer strasse;;13.03.2020;13;03;"echo sinsheimer strasse; >>03-13.txt";;
13.03.2020;Freitag;staudenplatz;;13.03.2020;13;03;"echo staudenplatz; >>03-13.txt";;
13.03.2020;Freitag;brettener strasse;;13.03.2020;13;03;"echo brettener strasse; >>03-13.txt";;
13.03.2020;Freitag;sulzfelder strasse;;13.03.2020;13;03;"echo sulzfelder strasse; >>03-13.txt";;
17.03.2020;Dienstag;vincenz-priessnitz-strasse;;17.03.2020;17;03;"echo vincenz-priessnitz-strasse; >>03-17.txt";;
17.03.2020;Dienstag;parkstrasse;;17.03.2020;17;03;"echo parkstrasse; >>03-17.txt";;
17.03.2020;Dienstag;pastor-felke-strasse;;17.03.2020;17;03;"echo pastor-felke-strasse; >>03-17.txt";;
17.03.2020;Dienstag;hagsfelder allee;;17.03.2020;17;03;"echo hagsfelder allee; >>03-17.txt";;
17.03.2020;Dienstag;edelsheimstrasse;;17.03.2020;17;03;"echo edelsheimstrasse; >>03-17.txt";;
17.03.2020;Dienstag;hansjakobstrasse;;17.03.2020;17;03;"echo hansjakobstrasse; >>03-17.txt";;
17.03.2020;Dienstag;am fasanengarten;;17.03.2020;17;03;"echo am fasanengarten; >>03-17.txt";;
17.03.2020;Dienstag;fraunhoferstrasse;;17.03.2020;17;03;"echo fraunhoferstrasse; >>03-17.txt";;
17.03.2020;Dienstag;emil-goett-strasse;;17.03.2020;17;03;"echo emil-goett-strasse; >>03-17.txt";;
17.03.2020;Dienstag;schoenfeldstrasse;;17.03.2020;17;03;"echo schoenfeldstrasse; >>03-17.txt";;
17.03.2020;Dienstag;werthmannstrasse;;17.03.2020;17;03;"echo werthmannstrasse; >>03-17.txt";;
17.03.2020;Dienstag;sebastian-kneipp-strasse;;17.03.2020;17;03;"echo sebastian-kneipp-strasse; >>03-17.txt";;
17.03.2020;Dienstag;hoelderlinstrasse;;17.03.2020;17;03;"echo hoelderlinstrasse; >>03-17.txt";;
17.03.2020;Dienstag;klosterweg;;17.03.2020;17;03;"echo klosterweg; >>03-17.txt";;
17.03.2020;Dienstag;kornblumenstrasse;;17.03.2020;17;03;"echo kornblumenstrasse; >>03-17.txt";;
19.03.2020;Donnerstag;dollmaetschstrasse;;19.03.2020;19;03;"echo dollmaetschstrasse; >>03-19.txt";;
19.03.2020;Donnerstag;zamenhofstrasse;;19.03.2020;19;03;"echo zamenhofstrasse; >>03-19.txt";;
19.03.2020;Donnerstag;teutschneureuter allee;;19.03.2020;19;03;"echo teutschneureuter allee; >>03-19.txt";;
19.03.2020;Donnerstag;theodor-heuss-allee 1-13z;;19.03.2020;19;03;"echo theodor-heuss-allee 1-13z; >>03-19.txt";;
19.03.2020;Donnerstag;theodor-heuss-allee 15;;19.03.2020;19;03;"echo theodor-heuss-allee 15; >>03-19.txt";;
19.03.2020;Donnerstag;theodor-heuss-allee 15a-ende;;19.03.2020;19;03;"echo theodor-heuss-allee 15a-ende; >>03-19.txt";;
19.03.2020;Donnerstag;theodor-heuss-allee 0-ende;;19.03.2020;19;03;"echo theodor-heuss-allee 0-ende; >>03-19.txt";;
19.03.2020;Donnerstag;theodor-rehbock-strasse;;19.03.2020;19;03;"echo theodor-rehbock-strasse; >>03-19.txt";;
19.03.2020;Donnerstag;okenstrasse;;19.03.2020;19;03;"echo okenstrasse; >>03-19.txt";;
19.03.2020;Donnerstag;adenauerring 1-15z;;19.03.2020;19;03;"echo adenauerring 1-15z; >>03-19.txt";;
19.03.2020;Donnerstag;adenauerring 17-ende;;19.03.2020;19;03;"echo adenauerring 17-ende; >>03-19.txt";;
19.03.2020;Donnerstag;adenauerring 0-2z;;19.03.2020;19;03;"echo adenauerring 0-2z; >>03-19.txt";;
19.03.2020;Donnerstag;adenauerring 4-28z;;19.03.2020;19;03;"echo adenauerring 4-28z; >>03-19.txt";;
19.03.2020;Donnerstag;adenauerring 30-30z;;19.03.2020;19;03;"echo adenauerring 30-30z; >>03-19.txt";;
19.03.2020;Donnerstag;adenauerring 32-34z;;19.03.2020;19;03;"echo adenauerring 32-34z; >>03-19.txt";;
19.03.2020;Donnerstag;adenauerring 36-ende;;19.03.2020;19;03;"echo adenauerring 36-ende; >>03-19.txt";;
19.03.2020;Donnerstag;jordanstrasse;;19.03.2020;19;03;"echo jordanstrasse; >>03-19.txt";;
19.03.2020;Donnerstag;gaussstrasse;;19.03.2020;19;03;"echo gaussstrasse; >>03-19.txt";;
19.03.2020;Donnerstag;dollmaetschstrasse;;19.03.2020;19;03;"echo dollmaetschstrasse; >>03-19.txt";;
19.03.2020;Donnerstag;toepperstrasse;;19.03.2020;19;03;"echo toepperstrasse; >>03-19.txt";;
19.03.2020;Donnerstag;eggensteiner allee 1-ende;;19.03.2020;19;03;"echo eggensteiner allee 1-ende; >>03-19.txt";;
19.03.2020;Donnerstag;eggensteiner allee 0-0z;;19.03.2020;19;03;"echo eggensteiner allee 0-0z; >>03-19.txt";;
19.03.2020;Donnerstag;eggensteiner allee 2-2z;;19.03.2020;19;03;"echo eggensteiner allee 2-2z; >>03-19.txt";;
19.03.2020;Donnerstag;eggensteiner allee 4-ende;;19.03.2020;19;03;"echo eggensteiner allee 4-ende; >>03-19.txt";;
19.03.2020;Donnerstag;ostring 0-4z;;19.03.2020;19;03;"echo ostring 0-4z; >>03-19.txt";;
19.03.2020;Donnerstag;ostring 6-ende;;19.03.2020;19;03;"echo ostring 6-ende; >>03-19.txt";;
19.03.2020;Donnerstag;ostring 1-ende;;19.03.2020;19;03;"echo ostring 1-ende; >>03-19.txt";;
19.03.2020;Donnerstag;weechstrasse;;19.03.2020;19;03;"echo weechstrasse; >>03-19.txt";;
19.03.2020;Donnerstag;dunantstrasse;;19.03.2020;19;03;"echo dunantstrasse; >>03-19.txt";;
19.03.2020;Donnerstag;an der fasanengartenmauer;;19.03.2020;19;03;"echo an der fasanengartenmauer; >>03-19.txt";;
19.03.2020;Donnerstag;welckerstrasse;;19.03.2020;19;03;"echo welckerstrasse; >>03-19.txt";;
19.03.2020;Donnerstag;linkenheimer allee;;19.03.2020;19;03;"echo linkenheimer allee; >>03-19.txt";;
19.03.2020;Donnerstag;friedrichstaler allee;;19.03.2020;19;03;"echo friedrichstaler allee; >>03-19.txt";;
19.03.2020;Donnerstag;helmertstrasse;;19.03.2020;19;03;"echo helmertstrasse; >>03-19.txt";;
19.03.2020;Donnerstag;grabener allee;;19.03.2020;19;03;"echo grabener allee; >>03-19.txt";;
19.03.2020;Donnerstag;fuesslinstrasse;;19.03.2020;19;03;"echo fuesslinstrasse; >>03-19.txt";;
19.03.2020;Donnerstag;hermine-villinger-strasse;;19.03.2020;19;03;"echo hermine-villinger-strasse; >>03-19.txt";;
19.03.2020;Donnerstag;kaeppelestrasse;;19.03.2020;19;03;"echo kaeppelestrasse; >>03-19.txt";;
19.03.2020;Donnerstag;seiterichstrasse;;19.03.2020;19;03;"echo seiterichstrasse; >>03-19.txt";;
19.03.2020;Donnerstag;mombertstrasse;;19.03.2020;19;03;"echo mombertstrasse; >>03-19.txt";;
19.03.2020;Donnerstag;siegriststrasse;;19.03.2020;19;03;"echo siegriststrasse; >>03-19.txt";;
